tweet_id,favorite_count,retweet_count,source
713919462244790272,3564,869,Twitter for iPhone
713909862279876608,2078,616,Vine - Make a Scene
713900603437621249,3062,829,Twitter for iPhone
713761197720473600,5308,1541,Twitter for iPhone
713411074226274305,4802,1440,Twitter for iPhone
713177543487135744,7854,3183,Twitter for iPhone
713175907180089344,4851,1630,Twitter for iPhone
712809025985978368,20378,7602,Twitter for iPhone
712717840512598017,13474,5616,Twitter for iPhone
712668654853337088,4531,1367,Twitter for iPhone
712438159032893441,5799,1756,Twitter for iPhone
712309440758808576,269,26,Twitter for iPhone
712097430750289920,4144,1172,Twitter for iPhone
712092745624633345,3211,1016,Twitter for iPhone
712085617388212225,3531,556,Twitter for iPhone
712065007010385924,2451,700,Twitter for iPhone
711998809858043904,0,138,Twitter for iPhone
711968124745228288,8776,2601,Twitter for iPhone
711743778164514816,3095,1101,Twitter for iPhone
711732680602345472,9756,4653,Twitter for iPhone
711694788429553666,35865,20500,Twitter for iPhone
711652651650457602,4228,1037,Twitter for iPhone
711363825979756544,3996,1287,Twitter for iPhone
711306686208872448,3596,819,Twitter for iPhone
711008018775851008,3275,710,Twitter for iPhone
710997087345876993,4960,1561,Twitter for iPhone
710844581445812225,2775,779,Twitter for iPhone
710833117892898816,2937,606,Twitter for iPhone
710658690886586372,2529,636,Twitter for iPhone
710609963652087808,5227,2624,Vine - Make a Scene
710588934686908417,4968,2107,Twitter for iPhone
710296729921429505,2574,833,Vine - Make a Scene
710283270106132480,2308,580,Twitter for iPhone
710272297844797440,4945,1425,Twitter for iPhone
710269109699739648,2613,1257,Twitter for iPhone
710153181850935296,3153,1006,Twitter for iPhone
710140971284037632,3017,1008,Twitter for iPhone
710117014656950272,5999,2233,Twitter for iPhone
709918798883774466,3250,1215,Twitter for iPhone
709901256215666688,732,112,Twitter for iPhone
709852847387627521,3824,1336,Twitter for iPhone
709566166965075968,3865,1367,Twitter for iPhone
709556954897764353,3593,1204,Twitter for iPhone
709519240576036864,1620,277,Twitter for iPhone
709449600415961088,2420,665,Twitter for iPhone
709409458133323776,2855,788,Twitter for iPhone
709225125749587968,2615,647,Twitter for iPhone
709207347839836162,13755,6567,Twitter for iPhone
709198395643068416,2634,721,Twitter for iPhone
709179584944730112,2213,763,Vine - Make a Scene
709158332880297985,2236,470,Twitter for iPhone
709042156699303936,5197,1864,Twitter for iPhone
708853462201716736,1941,745,Vine - Make a Scene
708845821941387268,3226,1015,Twitter for iPhone
708834316713893888,1860,571,Twitter for iPhone
708810915978854401,18036,7848,Twitter for iPhone
708738143638450176,2997,917,Twitter for iPhone
708711088997666817,2790,834,Twitter for iPhone
708479650088034305,2768,765,Twitter for iPhone
708469915515297792,3357,926,Twitter for iPhone
708400866336894977,17516,11330,Vine - Make a Scene
708356463048204288,3929,1520,Twitter for iPhone
708349470027751425,2568,831,Twitter for iPhone
708149363256774660,4672,1727,Twitter for iPhone
708130923141795840,3707,943,Twitter for iPhone
708119489313951744,2937,1102,Twitter for iPhone
708109389455101952,2124,610,Twitter for iPhone
708026248782585858,4799,2166,Twitter for iPhone
707995814724026368,3385,1273,Twitter for iPhone
707983188426153984,52,2,Twitter for iPhone
707969809498152960,2941,1097,Twitter for iPhone
707776935007539200,3593,1079,Twitter for iPhone
707741517457260545,2718,696,Twitter for iPhone
707738799544082433,4495,2785,Vine - Make a Scene
707693576495472641,3765,1133,Twitter for iPhone
707629649552134146,2834,997,Vine - Make a Scene
707610948723478529,18557,7236,Twitter for iPhone
707420581654872064,2499,789,Twitter for iPhone
707411934438625280,2486,673,Twitter for iPhone
707387676719185920,3835,1490,Twitter for iPhone
707377100785885184,3603,1214,Twitter for iPhone
707315916783140866,2698,727,Twitter for iPhone
707297311098011648,3022,903,Twitter for iPhone
707059547140169728,2796,759,Twitter for iPhone
707038192327901184,2404,900,Twitter for iPhone
707021089608753152,4433,1540,Twitter for iPhone
707014260413456384,2502,664,Twitter for iPhone
706904523814649856,15961,8830,Vine - Make a Scene
706901761596989440,2264,680,Twitter for iPhone
706681918348251136,3627,1103,Twitter for iPhone
706644897839910912,2814,1224,Twitter for iPhone
706593038911545345,2363,718,Twitter for iPhone
706538006853918722,3778,1580,Twitter for iPhone
706516534877929472,3404,1150,Twitter for iPhone
706346369204748288,3768,1035,Twitter for iPhone
706310011488698368,23443,9034,Twitter for iPhone
706291001778950144,1861,522,Twitter for iPhone
706265994973601792,2979,1030,Twitter for iPhone
706169069255446529,4291,2511,Twitter for iPhone
706166467411222528,5636,1819,Twitter for iPhone
706153300320784384,1632,437,Vine - Make a Scene
705975130514706432,3397,842,Twitter for iPhone
705970349788291072,3440,1008,Twitter for iPhone
705898680587526145,2597,643,Twitter for iPhone
705786532653883392,2132,596,Twitter for iPhone
705591895322394625,3475,1308,Twitter for iPhone
705475953783398401,3231,1045,Twitter for iPhone
705442520700944385,4877,1859,Twitter for iPhone
705428427625635840,4188,1931,Twitter for iPhone
705239209544720384,3290,854,Twitter for iPhone
705223444686888960,2829,900,Twitter for iPhone
705102439679201280,2342,585,Twitter for iPhone
705066031337840642,2378,683,Twitter for iPhone
704871453724954624,4585,1245,Twitter for iPhone
704859558691414016,2462,612,Twitter for iPhone
704847917308362754,5594,1727,Twitter for iPhone
704819833553219584,2906,1136,Twitter for iPhone
704761120771465216,7283,3257,Twitter for iPhone
704499785726889984,3212,1124,Twitter for iPhone
704491224099647488,840,97,Twitter for iPhone
704480331685040129,3723,1197,Twitter for iPhone
704364645503647744,8804,3999,Twitter for iPhone
704347321748819968,1729,393,Twitter for iPhone
704134088924532736,1653,519,Vine - Make a Scene
704113298707505153,2031,629,Twitter for iPhone
704054845121142784,3201,1028,Twitter for iPhone
703774238772166656,2020,526,Twitter for iPhone
703769065844768768,3621,1276,Twitter for iPhone
703631701117943808,2853,772,Twitter for iPhone
703611486317502464,4229,1709,Twitter for iPhone
703425003149250560,4162,1559,Twitter for iPhone
703407252292673536,2685,786,Twitter for iPhone
703382836347330562,3837,1285,Twitter for iPhone
703356393781329922,2085,429,Twitter for iPhone
703268521220972544,2152,618,Twitter for iPhone
703079050210877440,8064,3494,Twitter for iPhone
703041949650034688,28996,14198,Twitter for iPhone
702932127499816960,2825,811,Twitter for iPhone
702899151802126337,1772,509,Vine - Make a Scene
702684942141153280,3516,1215,Twitter for iPhone
702671118226825216,2398,634,Twitter for iPhone
702598099714314240,11332,3712,Twitter for iPhone
702539513671897089,3134,1091,Twitter for iPhone
702332542343577600,3491,1755,Vine - Make a Scene
702321140488925184,3604,1156,Twitter for iPhone
702276748847800320,2706,860,Twitter for iPhone
702217446468493312,5268,1526,Twitter for iPhone
701981390485725185,3755,1106,Twitter for iPhone
701952816642965504,4167,1149,Twitter for iPhone
701889187134500865,3905,1558,Twitter for iPhone
701805642395348998,3752,1900,Vine - Make a Scene
701601587219795968,2299,523,Twitter for iPhone
701570477911896070,3080,1055,Twitter for iPhone
701545186879471618,2902,680,Twitter for iPhone
701214700881756160,13475,5812,Twitter for iPhone
700890391244103680,2437,653,Twitter for iPhone
700864154249383937,2828,685,Twitter for iPhone
700847567345688576,2637,558,Twitter for iPhone
700796979434098688,2669,1085,Twitter for iPhone
700747788515020802,25130,10673,Twitter for iPhone
700518061187723268,2887,915,Twitter for iPhone
700505138482569216,2487,646,Twitter for iPhone
700462010979500032,4537,2031,Twitter for iPhone
700167517596164096,2903,836,Twitter for iPhone
700151421916807169,2450,754,Twitter for iPhone
700143752053182464,8282,3129,Twitter for iPhone
700062718104104960,2890,778,Twitter for iPhone
700029284593901568,2262,661,Twitter for iPhone
700002074055016451,3627,1529,Twitter for iPhone
699801817392291840,3345,1088,Twitter for iPhone
699788877217865730,2458,557,Twitter for iPhone
699779630832685056,3039,1397,Twitter for iPhone
699775878809702401,2150,690,Twitter for iPhone
699691744225525762,11252,5174,Twitter for iPhone
699446877801091073,6515,2938,Twitter for iPhone
699434518667751424,2384,577,Twitter for iPhone
699423671849451520,1505,383,Twitter for iPhone
699413908797464576,2258,688,Twitter for iPhone
699370870310113280,2053,497,Twitter for iPhone
699323444782047232,3466,983,Twitter for iPhone
699088579889332224,2451,715,Twitter for iPhone
699079609774645248,2677,745,Twitter for iPhone
699072405256409088,3296,1325,Twitter for iPhone
699060279947165696,4173,2059,Vine - Make a Scene
699036661657767936,2863,1345,Twitter for iPhone
698989035503689728,3701,1113,Twitter for iPhone
698953797952008193,2975,1020,Twitter for iPhone
698907974262222848,2787,699,Twitter for iPhone
698710712454139905,2710,774,Twitter for iPhone
698703483621523456,1608,425,Twitter for iPhone
698635131305795584,1400,388,Twitter for iPhone
698549713696649216,2536,704,Twitter for iPhone
698355670425473025,2046,516,Twitter for iPhone
698342080612007937,2485,1074,Twitter for iPhone
698262614669991936,5214,2268,Twitter for iPhone
698195409219559425,18408,6750,Twitter for iPhone
698178924120031232,3084,830,Twitter for iPhone
697995514407682048,1665,372,Twitter for iPhone
697990423684476929,3592,1451,Twitter for iPhone
697943111201378304,2638,776,Twitter for iPhone
697881462549430272,3313,1337,Twitter for iPhone
697630435728322560,1909,614,Vine - Make a Scene
697616773278015490,3467,1144,Twitter for iPhone
697596423848730625,3306,1425,Twitter for iPhone
697575480820686848,2250,572,Twitter for iPhone
697516214579523584,2281,1282,Vine - Make a Scene
697482927769255936,2662,765,Twitter for iPhone
697463031882764288,3748,1552,Twitter for iPhone
697270446429966336,5131,2087,Twitter for iPhone
697259378236399616,3611,1136,Twitter for iPhone
697255105972801536,3316,1315,Twitter for iPhone
697242256848379904,2753,751,Twitter for iPhone
696900204696625153,3492,1156,Twitter for iPhone
696894894812565505,2594,758,Twitter for iPhone
696886256886657024,5317,2016,Twitter for iPhone
696877980375769088,2689,802,Twitter for iPhone
696754882863349760,1615,396,Twitter for iPhone
696744641916489729,2293,1069,Vine - Make a Scene
696713835009417216,2613,757,Twitter for iPhone
696518437233913856,4274,1887,Twitter for iPhone
696490539101908992,1339,170,Twitter for iPhone
696488710901260288,2788,1166,Twitter for iPhone
696405997980676096,3531,1284,Twitter for iPhone
696100768806522880,2125,750,Vine - Make a Scene
695816827381944320,3287,1320,Twitter for iPhone
695794761660297217,3490,880,Twitter for iPhone
695767669421768709,2060,854,Twitter for iPhone
695629776980148225,5020,2377,Twitter for iPhone
695446424020918272,4787,2026,Twitter for iPhone
695409464418041856,9460,4017,Twitter for iPhone
695314793360662529,4004,1675,Twitter for iPhone
695095422348574720,2888,684,Twitter for iPhone
695074328191332352,3116,1239,Twitter for iPhone
695064344191721472,1771,685,Twitter for iPhone
695051054296211456,2918,885,Twitter for iPhone
694925794720792577,2965,1043,Vine - Make a Scene
694905863685980160,3046,1053,Twitter for iPhone
694669722378485760,26068,13517,Twitter for iPhone
694356675654983680,1653,328,Twitter for iPhone
694352839993344000,2244,700,Twitter for iPhone
694342028726001664,1727,557,Vine - Make a Scene
694329668942569472,2203,569,Twitter for iPhone
694206574471057408,4582,2297,Twitter for iPhone
694183373896572928,3236,1040,Twitter for iPhone
694001791655137281,3705,1176,Twitter for iPhone
693993230313091072,2044,457,Vine - Make a Scene
693942351086120961,1896,413,Twitter for iPhone
693647888581312512,2961,673,Twitter for iPhone
693644216740769793,1473,150,Twitter for iPhone
693642232151285760,2790,472,Twitter for iPhone
693629975228977152,2685,894,Twitter for iPhone
693622659251335168,1691,422,Twitter for iPhone
693590843962331137,5565,2233,Twitter for iPhone
693582294167244802,1802,292,Twitter for iPhone
693486665285931008,1941,698,Twitter for iPhone
693280720173801472,3669,1403,Twitter for iPhone
693267061318012928,2622,925,Vine - Make a Scene
693262851218264065,2459,568,Twitter for iPhone
693231807727280129,3133,841,Twitter for iPhone
693155686491000832,8668,3622,Twitter for iPhone
693109034023534592,1889,695,Twitter for iPhone
693095443459342336,2056,523,Twitter for iPhone
692919143163629568,2926,838,Twitter for iPhone
692905862751522816,2683,998,Twitter for iPhone
692901601640583168,1971,682,Twitter for iPhone
692894228850999298,2511,910,Twitter for iPhone
692828166163931137,3148,998,Twitter for iPhone
692752401762250755,7496,4124,Twitter for iPhone
692568918515392513,4739,1737,Twitter for iPhone
692535307825213440,3504,1529,Twitter for iPhone
692530551048294401,2021,474,Twitter for iPhone
692423280028966913,1618,265,Twitter for iPhone
692417313023332352,10275,3917,Twitter for iPhone
692187005137076224,2768,929,Twitter for iPhone
692158366030913536,2369,896,Twitter for iPhone
692142790915014657,1798,438,Twitter for iPhone
692041934689402880,3724,1424,Vine - Make a Scene
692017291282812928,3153,1081,Twitter for iPhone
691820333922455552,4329,1860,Twitter for iPhone
691793053716221953,8910,4732,Vine - Make a Scene
691756958957883396,3179,1161,Twitter for iPhone
691675652215414786,2116,577,Twitter for iPhone
691483041324204033,2608,656,Twitter for iPhone
691459709405118465,4449,1294,Twitter for iPhone
691444869282295808,2890,955,Twitter for iPhone
691416866452082688,21253,8689,Twitter for iPhone
691321916024623104,2828,747,Twitter for iPhone
691096613310316544,3253,1019,Twitter for iPhone
691090071332753408,1867,385,Twitter for iPhone
690989312272396288,6513,3282,Vine - Make a Scene
690959652130045952,3902,1421,Twitter for iPhone
690938899477221376,4536,2245,Twitter for iPhone
690932576555528194,3602,1143,Twitter for iPhone
690735892932222976,4134,1442,Twitter for iPhone
690728923253055490,2384,597,Twitter for iPhone
690690673629138944,2547,898,Twitter for iPhone
690649993829576704,1435,325,Twitter for iPhone
690607260360429569,313,19,Twitter for iPhone
690597161306841088,2163,681,Twitter for iPhone
690400367696297985,2041,509,Twitter for iPhone
690374419777196032,3560,972,Twitter for iPhone
690360449368465409,2925,1006,Twitter for iPhone
690348396616552449,1644,573,Vine - Make a Scene
690248561355657216,1845,477,Twitter for iPhone
690021994562220032,3056,1180,Twitter for iPhone
690015576308211712,2740,836,Twitter for iPhone
690005060500217858,4004,1907,Twitter for iPhone
689999384604450816,1561,424,Twitter for iPhone
689993469801164801,1618,518,Vine - Make a Scene
689977555533848577,1490,502,Twitter for iPhone
689905486972461056,2651,787,Twitter for iPhone
689877686181715968,3323,1344,Twitter for iPhone
689835978131935233,2369,850,Twitter for iPhone
689661964914655233,3501,1052,Twitter for iPhone
689659372465688576,11394,4412,Twitter for iPhone
689623661272240129,2467,748,Twitter for iPhone
689599056876867584,12795,6265,Twitter for iPhone
689557536375177216,2257,519,Twitter for iPhone
689517482558820352,3735,1609,Twitter for iPhone
689289219123089408,2476,1056,Twitter for iPhone
689283819090870273,3624,1250,Twitter for iPhone
689280876073582592,2197,819,Twitter for iPhone
689275259254616065,1273,285,Twitter for iPhone
689255633275777024,2805,1212,Vine - Make a Scene
689154315265683456,3348,1128,Twitter for iPhone
689143371370250240,2232,579,Twitter for iPhone
688916208532455424,3003,983,Twitter for iPhone
688908934925697024,2310,874,Twitter for iPhone
688898160958271489,2307,890,Twitter for iPhone
688894073864884227,2462,792,Twitter for iPhone
688828561667567616,1508,420,Twitter for iPhone
688804835492233216,1043,227,Twitter for iPhone
688789766343622656,2434,759,Twitter for iPhone
688547210804498433,2862,789,Twitter for iPhone
688519176466644993,2520,825,Twitter for iPhone
688385280030670848,10180,5035,Twitter for iPhone
688211956440801280,2426,937,Twitter for iPhone
688179443353796608,2328,669,Twitter for iPhone
688116655151435777,3093,888,Twitter for iPhone
688064179421470721,1878,408,Twitter for iPhone
687841446767013888,6009,2872,Vine - Make a Scene
687826841265172480,2989,1292,Twitter for iPhone
687818504314159109,2758,1080,Twitter for iPhone
687807801670897665,2625,801,Twitter for iPhone
687732144991551489,1935,750,Vine - Make a Scene
687704180304273409,2660,950,Twitter for iPhone
687664829264453632,2121,576,Twitter for iPhone
687494652870668288,2104,654,Twitter for iPhone
687480748861947905,1760,281,Twitter for iPhone
687476254459715584,2187,619,Twitter for iPhone
687460506001633280,2243,614,Twitter for iPhone
687399393394311168,2081,702,Vine - Make a Scene
687317306314240000,22073,10411,Twitter for iPhone
687312378585812992,4777,2146,Twitter for iPhone
687127927494963200,6004,2591,Twitter for iPhone
687124485711986689,2371,577,Twitter for iPhone
687109925361856513,6370,2803,Twitter for iPhone
687102708889812993,2571,1124,Twitter for iPhone
687096057537363968,2449,695,Twitter for iPhone
686947101016735744,9433,3582,Twitter for iPhone
686760001961103360,3852,1551,Vine - Make a Scene
686749460672679938,3812,1666,Twitter for iPhone
686730991906516992,4543,1350,Twitter for iPhone
686683045143953408,3072,912,Twitter for iPhone
686618349602762752,4042,1544,Twitter for iPhone
686606069955735556,2071,607,Twitter for iPhone
686394059078897668,1928,769,Vine - Make a Scene
686386521809772549,3553,996,Twitter for iPhone
686377065986265092,2433,637,Twitter for iPhone
686358356425093120,2398,776,Twitter for iPhone
686286779679375361,4392,1887,Vine - Make a Scene
686050296934563840,2420,836,Twitter for iPhone
686035780142297088,1274,138,Twitter for iPhone
686034024800862208,3424,1324,Twitter for iPhone
686007916130873345,2704,472,Twitter for iPhone
686003207160610816,2009,735,Twitter for iPhone
685973236358713344,2326,611,Twitter for iPhone
685943807276412928,1801,696,Twitter for iPhone
685906723014619143,8277,3303,Twitter for iPhone
685681090388975616,2069,140,Twitter for iPhone
685667379192414208,2579,666,Twitter for iPhone
685663452032069632,3557,1656,Twitter for iPhone
685641971164143616,3218,885,Twitter for iPhone
685547936038666240,35052,17465,Twitter for iPhone
685532292383666176,3336,1298,Twitter for iPhone
685325112850124800,10471,4535,Twitter for iPhone
685321586178670592,2910,735,Twitter for iPhone
685315239903100929,3676,1234,Twitter for iPhone
685307451701334016,2262,496,Twitter for iPhone
685268753634967552,3419,1371,Twitter for iPhone
685198997565345792,2566,764,Twitter for iPhone
685169283572338688,4489,1620,Twitter for iPhone
684969860808454144,2374,421,Twitter for iPhone
684959798585110529,7004,3487,Twitter for iPhone
684940049151070208,3523,1191,Twitter for iPhone
684926975086034944,3849,552,Twitter for iPhone
684914660081053696,3848,1662,Twitter for iPhone
684902183876321280,2053,605,Twitter for iPhone
684880619965411328,2305,936,Twitter for iPhone
684830982659280897,38551,24514,Vine - Make a Scene
684800227459624960,2979,1124,Twitter for iPhone
684594889858887680,9843,4016,Twitter for iPhone
684588130326986752,4489,1592,Vine - Make a Scene
684567543613382656,3312,1418,Twitter for iPhone
684538444857667585,2915,1085,Twitter for iPhone
684481074559381504,4249,1320,Twitter for iPhone
684460069371654144,2169,628,Twitter for iPhone
684241637099323392,8999,3727,Twitter for iPhone
684225744407494656,1369,239,Twitter for iPhone
684222868335505415,4225,1563,Twitter for iPhone
684200372118904832,2394,1177,Twitter for iPhone
684195085588783105,2108,595,Twitter for iPhone
684188786104872960,3831,1343,Twitter for iPhone
684177701129875456,2215,764,Twitter for iPhone
684147889187209216,3265,1703,Vine - Make a Scene
684122891630342144,2176,539,Twitter for iPhone
684097758874210310,4515,1621,Twitter for iPhone
683857920510050305,4163,1262,Twitter for iPhone
683852578183077888,2111,397,Twitter for iPhone
683849932751646720,2896,1116,Twitter for iPhone
683834909291606017,2880,1265,Twitter for iPhone
683828599284170753,3053,1195,Twitter for iPhone
683773439333797890,3684,1533,Twitter for iPhone
683742671509258241,7162,3781,Twitter for iPhone
683515932363329536,8058,3291,Vine - Make a Scene
683498322573824003,3469,1095,Twitter for iPhone
683481228088049664,2878,1118,Twitter for iPhone
683462770029932544,2676,761,Twitter for iPhone
683449695444799489,4290,1837,Twitter for iPhone
683391852557561860,8356,2702,Twitter for iPhone
683357973142474752,3238,1059,Twitter for iPhone
683142553609318400,3162,1173,Twitter for iPhone
683111407806746624,3736,1034,Twitter for iPhone
683098815881154561,2361,736,Twitter for iPhone
683078886620553216,2176,634,Twitter for iPhone
683030066213818368,2370,832,Twitter for iPhone
682962037429899265,26239,15043,Twitter for iPhone
682808988178739200,1953,210,Twitter for iPhone
682788441537560576,2706,1258,Twitter for iPhone
682750546109968385,1674,494,Twitter for iPhone
682697186228989953,1440,397,Twitter for iPhone
682662431982772225,3326,1207,Twitter for iPhone
682638830361513985,2266,675,Twitter for iPhone
682429480204398592,3769,1320,Twitter for iPhone
682406705142087680,8319,2019,Twitter for iPhone
682393905736888321,2441,773,Twitter for iPhone
682389078323662849,1828,518,Twitter for iPhone
682303737705140231,3389,1135,Twitter for iPhone
682259524040966145,4578,1375,Twitter for iPhone
682242692827447297,3566,1341,Twitter for iPhone
682088079302213632,20108,11271,Vine - Make a Scene
682059653698686977,5442,1915,Twitter for iPhone
682047327939461121,3525,1088,Twitter for iPhone
682032003584274432,7223,2294,Twitter for iPhone
682003177596559360,3464,1722,Twitter for iPhone
681981167097122816,3043,1161,Twitter for iPhone
681891461017812993,2706,951,Twitter for iPhone
681694085539872773,14010,4581,Twitter for iPhone
681679526984871937,1923,499,Twitter for iPhone
681654059175129088,2903,1045,Twitter for iPhone
681610798867845120,2100,533,Twitter for iPhone
681579835668455424,3893,1489,Twitter for iPhone
681523177663676416,15749,6620,Twitter for iPhone
681340665377193984,1803,313,Twitter for iPhone
681339448655802368,10202,4598,Twitter for iPhone
681320187870711809,2918,863,Twitter for iPhone
681302363064414209,4347,2072,Twitter for iPhone
681297372102656000,3490,1091,Twitter for iPhone
681281657291280384,3520,1258,Twitter for iPhone
681261549936340994,1597,308,Twitter for iPhone
681242418453299201,1645,624,Twitter for iPhone
681231109724700672,2629,540,Twitter for iPhone
681193455364796417,4077,1691,Twitter for iPhone
680970795137544192,2665,749,Twitter for iPhone
680959110691590145,4986,2243,Twitter for iPhone
680940246314430465,3544,1225,Twitter for iPhone
680934982542561280,2285,497,Twitter for iPhone
680913438424612864,2609,705,Twitter for iPhone
680889648562991104,1945,418,Twitter for iPhone
680836378243002368,3766,1513,Twitter for iPhone
680805554198020098,2370,751,Vine - Make a Scene
680801747103793152,2600,925,Twitter for iPhone
680798457301471234,3134,1182,Twitter for iPhone
680609293079592961,2906,816,Twitter for iPhone
680583894916304897,3939,1514,Twitter for iPhone
680497766108381184,4639,2162,Twitter for iPhone
680494726643068929,1879,542,Twitter for iPhone
680473011644985345,2778,844,Twitter for iPhone
680440374763077632,1583,564,Twitter for iPhone
680221482581123072,1598,329,Twitter for iPhone
680206703334408192,3115,1323,Twitter for iPhone
680191257256136705,2356,577,Twitter for iPhone
680176173301628928,4263,1760,Twitter for iPhone
680161097740095489,2538,828,Twitter for iPhone
680145970311643136,3955,1972,Twitter for iPhone
680130881361686529,2519,1078,Twitter for iPhone
680115823365742593,2972,1028,Twitter for iPhone
680100725817409536,3891,1554,TweetDeck
680085611152338944,13959,10034,TweetDeck
680070545539371008,2818,994,TweetDeck
680055455951884288,18278,8067,TweetDeck
679877062409191424,2155,726,Twitter for iPhone
679872969355714560,2365,749,Vine - Make a Scene
679862121895714818,2678,706,Twitter for iPhone
679854723806179328,3143,1402,Twitter for iPhone
679844490799091713,2593,887,Twitter for iPhone
679828447187857408,39726,15839,Twitter for iPhone
679777920601223168,3390,1281,Twitter for iPhone
679736210798047232,2311,918,Twitter for iPhone
679729593985699840,2367,937,Twitter for iPhone
679722016581222400,1817,539,Twitter for iPhone
679530280114372609,5208,2347,Twitter for iPhone
679527802031484928,2892,823,Twitter for iPhone
679511351870550016,3711,1461,Twitter for iPhone
679503373272485890,3484,1673,Twitter for iPhone
679475951516934144,2304,728,Twitter for iPhone
679462823135686656,34856,21324,Twitter for iPhone
679405845277462528,2594,1364,Vine - Make a Scene
679158373988876288,23568,9193,Twitter for iPhone
679148763231985668,3028,1163,Twitter for iPhone
679132435750195208,3253,1314,Twitter for iPhone
679111216690831360,6514,2893,Twitter for iPhone
679062614270468097,18712,9299,Twitter for iPhone
679047485189439488,2460,781,Twitter for iPhone
679001094530465792,3075,1378,Vine - Make a Scene
678991772295516161,2537,1333,Twitter for iPhone
678969228704284672,1796,528,Twitter for iPhone
678800283649069056,2810,1018,Twitter for iPhone
678798276842360832,3804,1350,Twitter for iPhone
678774928607469569,3037,1043,Twitter for iPhone
678767140346941444,3864,1553,Twitter for iPhone
678764513869611008,1788,544,Twitter for iPhone
678755239630127104,7802,3741,Twitter for iPhone
678740035362037760,4099,1926,Twitter for iPhone
678708137298427904,6082,2753,Vine - Make a Scene
678675843183484930,3155,1680,Twitter for iPhone
678643457146150913,2250,489,Twitter for iPhone
678446151570427904,4358,1785,Twitter for iPhone
678424312106393600,5916,2880,Twitter for iPhone
678410210315247616,4640,2072,Twitter for iPhone
678399652199309312,61794,30742,Twitter for iPhone
678396796259975168,1731,478,Twitter for iPhone
678389028614488064,2044,473,Twitter for iPhone
678380236862578688,2655,1020,Twitter for iPhone
678341075375947776,1896,612,Twitter for iPhone
678334497360859136,1427,304,Twitter for iPhone
678278586130948096,12531,6857,Twitter for iPhone
678255464182861824,1726,418,Twitter for iPhone
678023323247357953,2095,439,Twitter for iPhone
678021115718029313,15018,7148,Twitter for iPhone
677961670166224897,3701,1879,Vine - Make a Scene
677918531514703872,1476,463,Twitter for iPhone
677895101218201600,5275,2384,Twitter for iPhone
677716515794329600,3323,1104,Twitter for iPhone
677700003327029250,3689,1622,Twitter for iPhone
677698403548192770,1332,363,Twitter for iPhone
677687604918272002,2681,950,Twitter for iPhone
677673981332312066,3603,1677,Twitter for iPhone
677662372920729601,2134,1101,Twitter for iPhone
677644091929329666,2040,886,Twitter for iPhone
677573743309385728,2322,819,Twitter for iPhone
677565715327688705,1409,513,Twitter for iPhone
677557565589463040,2665,1322,Twitter for iPhone
677547928504967168,7568,4076,Twitter for iPhone
677530072887205888,1161,250,Twitter for iPhone
677335745548390400,3328,2017,Vine - Make a Scene
677334615166730240,1477,328,Twitter for iPhone
677331501395156992,1189,265,Twitter for iPhone
677328882937298944,3938,1693,Twitter for iPhone
677314812125323265,1799,611,Twitter for iPhone
677301033169788928,1362,471,Twitter for iPhone
677269281705472000,2164,790,Twitter for iPhone
677228873407442944,3837,1840,Twitter for iPhone
677187300187611136,2981,1033,Twitter for iPhone
676975532580409345,3015,1203,Twitter for iPhone
676957860086095872,2395,907,Twitter for iPhone
676949632774234114,1413,448,Twitter for iPhone
676948236477857792,2354,980,Twitter for iPhone
676946864479084545,1844,426,Twitter for iPhone
676942428000112642,2261,855,Twitter for iPhone
676936541936185344,13809,5515,Twitter for iPhone
676916996760600576,3231,2002,Vine - Make a Scene
676897532954456065,2426,817,Twitter for iPhone
676864501615042560,2294,808,Twitter for iPhone
676821958043033607,25124,17605,Twitter for iPhone
676819651066732545,1957,741,Twitter for iPhone
676811746707918848,1536,469,Twitter for iPhone
676776431406465024,5405,2249,Twitter for iPhone
676617503762681856,3149,1108,Twitter for iPhone
676613908052996102,1183,219,Twitter for iPhone
676606785097199616,2039,490,Twitter for iPhone
676603393314578432,1280,440,Twitter for iPhone
676593408224403456,4954,2410,Vine - Make a Scene
676590572941893632,1001,142,Twitter for iPhone
676588346097852417,2533,896,Twitter for iPhone
676582956622721024,1310,312,Twitter for iPhone
676575501977128964,2807,1254,Twitter for iPhone
676533798876651520,2025,621,Twitter for iPhone
676496375194980353,1641,602,Twitter for iPhone
676470639084101634,12616,5224,Twitter for iPhone
676440007570247681,1863,748,Twitter for iPhone
676430933382295552,1526,385,Twitter for iPhone
676263575653122048,2243,609,Twitter for iPhone
676237365392908289,1335,331,Twitter for iPhone
676219687039057920,67100,31989,Twitter for iPhone
676215927814406144,1881,661,Twitter for iPhone
676191832485810177,2478,1145,Twitter for iPhone
676146341966438401,2077,744,Twitter for iPhone
676121918416756736,2335,1297,Vine - Make a Scene
676101918813499392,3042,1284,Twitter for iPhone
676098748976615425,3279,1623,Twitter for iPhone
676089483918516224,1431,483,Twitter for iPhone
675898130735476737,1774,653,Twitter for iPhone
675891555769696257,2297,976,Twitter for iPhone
675888385639251968,2581,1067,Twitter for iPhone
675878199931371520,4531,1570,Twitter for iPhone
675870721063669760,1783,632,Twitter for iPhone
675853064436391936,2927,1460,Twitter for iPhone
675849018447167488,1027,172,Twitter for iPhone
